#Accuracy 0.9574574574574575
i,time,loss,ground_time,compile_time,eval_time
2960,1679.2023839950562,0.07483188883884395,0.011249758005142206,0.004486657381057738,0.00677387475967407
2970,1681.5243246555328,0.07119641752660755,0.01124300718307496,0.004503962993621826,0.006841516494750975
2980,1683.8112156391144,0.0817334687677885,0.011288952827453614,0.004533144235610962,0.006802024841308593
2990,1686.114667892456,0.07968223607244909,0.011273945569992068,0.004511090517044067,0.00671431541442871
3000,1688.3956055641174,0.08878547106112364,0.01127198219299316,0.004507408142089842,0.006799291372299192
3010,1690.686475276947,0.08037197494923021,0.01126263380050659,0.004506653547286988,0.006789544820785524
3020,1692.9930741786957,0.11305991154313233,0.011262991428375235,0.0045242238044738755,0.006803565025329592
3030,1695.2690696716309,0.1287066973817673,0.011232583522796633,0.004516081809997557,0.006755193471908572
3040,1697.5390510559082,0.08875312380662308,0.011235911846160884,0.004504187107086182,0.006601351499557498
3050,1699.8069858551025,0.08759963488228095,0.011248093843460085,0.0044804310798645,0.006722744703292845
3060,1702.087018251419,0.0772037540371457,0.011287013292312622,0.004539562463760374,0.006760758161544801
3070,1704.3467829227448,0.07816638183330724,0.012819311618804938,0.00453405499458313,0.006590025424957275
3080,1706.6213209629059,0.09243859525104199,0.011307232379913334,0.0045378816127777085,0.006602066755294797
3090,1708.8920657634735,0.11654398511952876,0.01125189304351807,0.004501032829284669,0.006715563535690307
3100,1711.1650149822235,0.13247111145931284,0.011250132322311401,0.004492030143737795,0.006633603572845458
3110,1713.4164876937866,0.06362695385860206,0.011259580850601199,0.0045136892795562735,0.006608796119689944
3120,1715.7067675590515,0.09251815779671232,0.011244558095932004,0.004498063325881959,0.0068058753013610866
3130,1718.0048944950104,0.1017462523094764,0.012284088134765623,0.004506291151046752,0.006854786872863766
3140,1720.2499647140503,0.1114998749323604,0.013167425394058227,0.0045149242877960205,0.006621679067611698
3150,1722.5525159835815,0.11344726036995781,0.011252501010894768,0.004523738622665404,0.006633055210113524
3160,1724.8925166130066,0.09885554408033385,0.011245770454406738,0.004480093717575072,0.00665204167366028
3170,1727.1776032447815,0.13045869827305978,0.011242789030075077,0.004512990713119502,0.006772192716598513
3180,1729.4643487930298,0.04733105384293594,0.014886021614074697,0.004522866010665895,0.0068086230754852315
3190,1731.76699924469,0.06490389605273776,0.011237256526947025,0.004485405683517457,0.006779468059539796
3200,1734.0244176387787,0.0787938029248835,0.011240622997283936,0.004520908594131472,0.006650023460388184
3210,1736.2231109142303,0.05090723830335264,0.020124615430831907,0.004520887136459351,0.006390535831451416
3220,1738.4727931022644,0.13524497012140274,0.01869000196456909,0.004549654722213744,0.0066042792797088605
3230,1740.7412283420563,0.12234423888462516,0.019019074440002438,0.004495720863342283,0.006688133478164672
3240,1743.0200984477997,0.07231486158502776,0.011267805099487303,0.004521368741989134,0.0067896771430969215
3250,1745.2517998218536,0.08859323838605633,0.011225907802581788,0.004538898468017576,0.006549315452575683
3260,1747.4721956253052,0.05394790433151684,0.01123861908912659,0.004517971277236933,0.00651440024375915
3270,1749.7331774234772,0.0996610436465744,0.017418977022171024,0.004521307945251464,0.006508038043975829
3280,1751.9886465072632,0.15564147817080992,0.011231638193130484,0.0045109474658966055,0.006646814346313474
3290,1754.2268319129944,0.09200696163406974,0.011284937858581548,0.004534271955490113,0.006581505537033077
3300,1756.4497487545013,0.06197097313192899,0.02437584400177001,0.004463493824005129,0.006543278694152835
3310,1758.7143437862396,0.1147717493017808,0.011236671209335332,0.004508882761001589,0.00671540021896362
3320,1761.0849385261536,0.07889558510364622,0.011267817020416267,0.004523690938949586,0.006688953638076781
3330,1763.346232175827,0.06954500886786263,0.0112435507774353,0.004534181356430055,0.006600968837738035
3340,1765.6446573734283,0.1270883831986339,0.011235001087188728,0.0044806289672851595,0.006601526737213132
3350,1768.010496854782,0.07650951674086173,0.011269314289093012,0.0045447576045989976,0.006861029863357543
3360,1770.2560787200928,0.11555888350535497,0.011232037544250487,0.004496471881866457,0.006630727052688601
3370,1772.5567059516907,0.11842942012117419,0.01127315163612365,0.0045248818397521946,0.006633808612823487
3380,1774.8260684013367,0.1271021946497058,0.01126474618911744,0.004511741399765016,0.006745201349258427
3390,1777.1032638549805,0.10187251996899249,0.021962658166885363,0.004506394863128658,0.006599224805831911
3400,1779.3512494564056,0.08280130722466765,0.011251505613327027,0.004519913196563722,0.006649122238159182
3410,1781.678989648819,0.12819245186287845,0.011263875961303717,0.004484602212905883,0.00660056233406067
3420,1783.9788284301758,0.16836366474003625,0.011254106760025022,0.004465177059173585,0.006558961868286134
3430,1786.2767367362976,0.1454841115972158,0.011276880502700804,0.004557958841323854,0.006795059442520142
3440,1788.5295991897583,0.08817988699429406,0.015406526327133177,0.0045117950439453125,0.006685519218444826
3450,1791.0529608726501,0.10115733922061736,0.011279036998748774,0.004514337778091431,0.006632483005523682
3460,1793.3083732128143,0.04384417048838714,0.0112159264087677,0.004476439952850341,0.006397318840026853
3470,1913.3666396141052,0.1700808585263985,0.011248644590377804,0.004515411853790287,0.006595361232757567
3480,1915.6843101978302,0.06137469205118577,0.016171323060989378,0.004497709274291989,0.006878023147583007
3490,1918.259136915207,0.06169585253319383,0.011246860027313229,0.004505918025970458,0.006810914278030396
3500,1920.568451166153,0.10784425034617015,0.013586329221725466,0.00448359966278076,0.006755366325378417
3510,1922.8546874523163,0.07100539755319915,0.011220003366470336,0.00449930787086487,0.006562294960021973
3520,1925.1971485614777,0.07739029692352233,0.01252398729324342,0.004535292387008666,0.006680148839950562
3530,1927.4637837409973,0.06574006597270454,0.011254489421844482,0.004494789838790895,0.0066117572784423805
3540,1929.7100713253021,0.03768784686294566,0.011284068822860715,0.004546589851379396,0.006634570360183718
3550,1932.0659770965576,0.07454308571802812,0.01126251459121704,0.004541279077529906,0.006591823101043705
3560,1934.384404182434,0.05217349035569896,0.011253653764724734,0.00451614022254944,0.006586468219757077
3570,1936.6604733467102,0.0731639183596144,0.011275873184204099,0.004496753215789794,0.006591447591781619
3580,1939.0503106117249,0.04510604720599076,0.01122473359107971,0.0045073997974395775,0.006437909603118901
3590,1941.2581803798676,0.08320616719495319,0.01129142045974732,0.004544878005981447,0.006463776826858522
3600,1943.4653270244598,0.05769713028757906,0.011227844953536986,0.0045081949234008776,0.006370499134063722
3610,1945.7199084758759,0.06378356151681146,0.011269098520278926,0.004497097730636597,0.006387518644332886
3620,1947.929378271103,0.060272169519748786,0.01865020036697388,0.004553120136260989,0.006410719156265258
3630,1950.2043590545654,0.040742428834255405,0.011275610923767092,0.004537024497985837,0.006480995416641237
3640,1952.4308450222015,0.07172442729061004,0.011259130239486695,0.004534691572189333,0.006503068208694458
3650,1954.800837278366,0.08181693348642512,0.011257368326187126,0.0045462834835052505,0.00655786395072937
3660,1957.0188839435577,0.10544050337460362,0.024439934492111206,0.004521659612655639,0.0064779639244079605
3670,1959.2374289035797,0.0861622368814551,0.011249898672103877,0.004469945430755616,0.0063554954528808605
3680,1961.5566456317902,0.07229803501181778,0.011258816719055173,0.0044969439506530795,0.00660274386405945
3690,1963.7927284240723,0.055133928609348,0.012784553766250614,0.0045113897323608414,0.0065221059322357194
3700,1966.0314350128174,0.05054767301903666,0.011275869607925409,0.004524775743484496,0.006553825139999388
3710,1968.2442164421082,0.043994141429266165,0.011222397089004518,0.004461989402770996,0.006438649892807008
3720,1970.4522964954376,0.11485702738668806,0.011241222620010377,0.004520735740661622,0.006436924934387208
3730,1972.7715034484863,0.1183212993967345,0.011261405944824224,0.0044990646839141845,0.0064315819740295415
3740,1975.0033955574036,0.06431098139428286,0.011263825893402094,0.004523204565048223,0.006453046798706051
3750,1977.2723767757416,0.03356802267564944,0.014107584953308114,0.004504219293594361,0.00634565830230713
3760,1979.4697484970093,0.05918834737442467,0.01123503565788269,0.004479379653930666,0.0063354825973510704
3770,1981.6789360046387,0.04504721803534721,0.011252362728118904,0.004532377719879148,0.006394520998001097
3780,1983.9304394721985,0.08586270468631482,0.011249867677688605,0.004500753879547121,0.0064093899726867685
3790,1986.1670773029327,0.08917820142451091,0.011251231431961063,0.004503401517868042,0.006441440582275392
3800,1988.4012558460236,0.11635833206144071,0.014670436382293695,0.004504624605178831,0.00643328428268433
3810,1990.5853226184845,0.07592989135325752,0.011254845857620236,0.004522618055343626,0.00630580067634582
3820,1992.9142134189606,0.06949400870164482,0.012280051708221431,0.00453621864318848,0.00650476574897766
3830,1995.1992359161377,0.08122442085218609,0.011260592937469484,0.004513818025588983,0.006497980356216432
3840,1997.4832785129547,0.08595011837510355,0.017408820390701307,0.00450788378715515,0.0065011835098266624
3850,1999.7561824321747,0.05113199751638149,0.011210354566574095,0.0045006382465362545,0.006316380500793459
3860,2002.0121319293976,0.07605629901613611,0.011248183250427243,0.00450920343399048,0.006422454118728635
3870,2004.251529932022,0.06047975760272948,0.015393680334091175,0.004520567655563353,0.006505229473114013
3880,2006.496191740036,0.10372458463543807,0.01122655987739564,0.0045166754722595235,0.006546937227249143
3890,2008.6990642547607,0.07878489495603844,0.011254935264587401,0.004541785717010498,0.006425887346267698
3900,2010.9035258293152,0.06551987560021075,0.011276917457580572,0.00453388214111328,0.006384484767913821
3910,2013.1329953670502,0.06867872100522163,0.011264247894287118,0.0044925975799560555,0.006380313634872434
3920,2015.3747367858887,0.1658304612546317,0.011216568946838378,0.004509525299072267,0.00638556838035584
3930,2017.6458938121796,0.05695895810920319,0.011267075538635249,0.004553020000457768,0.006419016122817994
3940,2019.8499224185944,0.05384617814295325,0.022064205408096303,0.004520556926727297,0.0064192724227905285
3950,2022.0590772628784,0.05670061905516377,0.02197886347770691,0.004508898258209231,0.0063329350948333725
3960,2024.3231472969055,0.08858473455672992,0.011242804527282716,0.004487477540969847,0.006271319389343261
3970,2026.5013942718506,0.04581988413610816,0.011238015890121458,0.004502960443496704,0.006355838775634769
3980,2028.6997351646423,0.03848076997630869,0.011262996196746825,0.004512312412261963,0.006394670009613035
3990,2030.9218904972076,0.1428826127764978,0.011261440515518181,0.004532848596572878,0.006388150453567508
4000,2033.1124708652496,0.05719281127655904,0.011251298189163206,0.004478520154953007,0.006377592086791992
4010,2035.3556668758392,0.08347936674849735,0.011274281740188597,0.004501649141311646,0.006380438804626467
4020,2037.5806076526642,0.0801449153575959,0.011283340454101561,0.004525953531265259,0.006382632255554199
4030,2039.7534499168396,0.05259676782434326,0.01127008438110352,0.004519333839416501,0.006280933618545535
4040,2041.8327407836914,0.11901719415058096,0.01123456239700317,0.004509203433990477,0.006314512491226195
4050,2165.977735519409,0.10371420358470118,0.018609819412231447,0.004494501352310181,0.006297272443771364
4060,2168.157798051834,0.08531171658750691,0.011254885196685788,0.004517097473144531,0.006387500762939449
4070,2170.404860496521,0.049357893515866634,0.011251677274703982,0.00449514031410217,0.006320278644561769
4080,2172.56836104393,0.06116675610427365,0.011245818138122556,0.004493459463119508,0.006280957460403443
4090,2174.852728843689,0.058050258027606105,0.011245417594909666,0.004525077342987062,0.006491447687149052
4100,2177.1009814739227,0.08932300177687011,0.011240066289901731,0.004521787166595457,0.006548862457275391
4110,2179.544411420822,0.05329999542032056,0.011278026103973385,0.004516841173171999,0.006354078054428105
4120,2181.9224956035614,0.061797896371626845,0.014106657505035402,0.00454352378845215,0.006264367103576659
4130,2184.2044558525085,0.04808928685806677,0.025664720535278306,0.0045127940177917495,0.006353101730346683
4140,2186.7262392044067,0.07344668773830562,0.011249197721481323,0.004540641307830809,0.006479316949844357
4150,2188.911623239517,0.06009696440200969,0.011265306472778316,0.004496023654937743,0.006243076324462893
4160,2191.081465482712,0.03545935301945065,0.020140043497085574,0.004468666315078734,0.006185433864593506
4170,2193.83681845665,0.09130523354178877,0.011260275840759278,0.0045205426216125486,0.006330634355545042
4180,2196.0982127189636,0.06458742950135274,0.013157641887664792,0.004536943435668945,0.006367315053939821
4190,2198.2439012527466,0.03179530097756924,0.01126421451568604,0.004502875804901121,0.0062251865863800025
4200,2200.5032827854156,0.06485708204240836,0.011264837980270385,0.00459481954574585,0.006303395032882688
4210,2202.66743516922,0.06539325288395048,0.011275942325592045,0.004525181055068972,0.0061570930480957025
4220,2205.2345073223114,0.06910223494201091,0.011268612146377558,0.004490959644317627,0.006303195953369136
4230,2207.454773426056,0.05082814160382441,0.011238127946853632,0.00449249982833862,0.006296228170394896
4240,2209.7191817760468,0.08272830542631482,0.011269159317016593,0.004477204084396362,0.006322702169418335
4250,2212.603131055832,0.08438664911786872,0.011279050111770637,0.004531706571578981,0.0062956440448761015
4260,2214.7856233119965,0.051244400247151135,0.011226223707199097,0.004534835815429685,0.006216876506805418
4270,2217.9815332889557,0.030524901712692554,0.011278136968612674,0.004494643211364744,0.006277080774307252
4280,2220.532838344574,0.05115977202919453,0.011223665475845338,0.004475022554397584,0.0061840689182281515
4290,2222.691350221634,0.15007249202456024,0.011238309144973754,0.004501746892929077,0.006129174232482916
4300,2225.816772222519,0.052956940276249045,0.011256517171859739,0.0045249140262603755,0.006314367055892943
4310,2228.0744245052338,0.05595419973958542,0.011235328912734984,0.004470897912979126,0.006203018426895141
4320,2231.0379860401154,0.06236270670581234,0.011254090070724488,0.004500330686569213,0.006285306215286254
4330,2233.9026548862457,0.12076504734034188,0.012810882329940789,0.004496142864227294,0.006066347360610961
4340,2236.1000208854675,0.03191971013864077,0.011264135837554928,0.00448945164680481,0.0060649216175079354
4350,2238.9480259418488,0.09270893911179882,0.011239442825317381,0.004562660455703735,0.006194950342178345
4360,2241.215136051178,0.06485802531037735,0.011262567043304446,0.0045395541191101075,0.006220932006835939
4370,2243.690805912018,0.09750268749436372,0.013566927909851072,0.004476245641708372,0.006039695739746094
4380,2246.110428094864,0.12081292829857375,0.011256314516067508,0.0045204234123229995,0.006148597002029419
4390,2248.2760524749756,0.06604715002065405,0.011265251636505123,0.004524773359298707,0.006180371046066282
4400,2251.4153990745544,0.05746628329263785,0.01128989100456239,0.0044884300231933585,0.00651238203048706
4410,2253.952514886856,0.059893617357170116,0.011278252601623528,0.004532752037048341,0.006437902450561523
4420,2256.378666639328,0.021664794528032872,0.01124956250190735,0.004517734050750734,0.006261426210403445
4430,2258.5827219486237,0.07122839224554696,0.012282028198242183,0.004537415504455564,0.006041793823242191
4440,2260.8463571071625,0.12053264569030944,0.011255055665969849,0.004465067386627195,0.006254683732986449
4450,2263.055072069168,0.09192537176459155,0.011236736774444579,0.004505456686019896,0.006318099498748782
4460,2265.7248339653015,0.022899276091868613,0.011235736608505246,0.004511383771896362,0.006334136724472047
4470,2268.460446357727,0.06092156099768431,0.011238381862640385,0.0044788992404937765,0.006189469099044797
4480,2270.8678307533264,0.07120095733710059,0.011275892257690432,0.004513419866561891,0.0062888538837432865
4490,2273.462219953537,0.06062818488796893,0.011244020462036134,0.0045325100421905575,0.006262797117233279
4500,2275.8822798728943,0.05926891672313559,0.022320634126663207,0.0045119822025299116,0.006073968410491943
4510,2278.064455986023,0.06046819677238204,0.014666179418563841,0.0045150947570800765,0.006059529781341551
4520,2280.1841852664948,0.043482308676971115,0.011250848770141599,0.004506031274795533,0.006048010587692261
4530,2282.3676109313965,0.05705865044299117,0.015376077890396115,0.00449615478515625,0.006099107265472409
4540,2284.7949883937836,0.08677288108090124,0.011239768266677854,0.004531127214431765,0.006168011426925657
4550,2287.446938753128,0.029028294692079726,0.011249790191650394,0.004566839933395387,0.006177080869674679
4560,2289.7466502189636,0.10378868690714853,0.011242809295654296,0.004521417617797853,0.0061445212364196755
4570,2292.0743539333344,0.041558206759282255,0.01123462796211243,0.00449003338813782,0.00614948630332947
4580,2294.54137134552,0.02871245130410216,0.011279424428939814,0.004519087076187132,0.006327384710311893
4590,2296.7921104431152,0.09409226625173232,0.01130176544189453,0.004502145051956179,0.006318449974060059
4600,2299.149483680725,0.05984139620406381,0.011310970783233638,0.004545269012451173,0.006354397535324098
4610,2301.3527750968933,0.033976025897214865,0.021955232620239247,0.004519221782684325,0.006291242837905884
4620,2418.6358218193054,0.03580109282384001,0.011244244575500493,0.004540325403213504,0.006170490980148314
4630,2420.829859018326,0.04127534781345048,0.011253988742828371,0.004509358406066893,0.006179820299148561
4640,2422.9679565429688,0.05524723282204604,0.011237818002700807,0.004484674930572511,0.006142648458480835
4650,2425.1920886039734,0.05317736861097229,0.011264368295669553,0.004506150484085083,0.006353425979614261
4660,2427.4086062908173,0.058026324721242875,0.012519197463989263,0.004524176120758056,0.00628169298171997
4670,2429.5886957645416,0.040491851254137144,0.011281212568283072,0.004513522386550901,0.0061369264125824005
4680,2431.7436096668243,0.06987841196386171,0.01126115202903748,0.004500728845596313,0.0061287152767181404
4690,2433.893367767334,0.043158221009412044,0.0112558889389038,0.004505038261413576,0.005996419191360474
4700,2436.030070066452,0.03297554164853409,0.011252943277359005,0.004494595527648927,0.005975533723831179
4710,2438.1608130931854,0.06314974578700686,0.01125665068626404,0.004511336088180542,0.006144686937332155
4720,2440.4312546253204,0.04874967118082622,0.011246063709259041,0.0045287013053894026,0.006244214773178101
4730,2442.642920255661,0.05728714776003017,0.011260236501693723,0.004494147300720216,0.006069861650466923
4740,2444.8497245311737,0.05109263736615048,0.011244020462036134,0.004501514434814452,0.006279109716415406
4750,2447.074640750885,0.03156635667032788,0.011236104965209959,0.004505809545516972,0.006227217912673949
4760,2449.195286989212,0.07017753762077064,0.011236751079559333,0.00450737476348877,0.006069244146347047
4770,2451.5950696468353,0.04880686184266165,0.01126298666000366,0.00451973795890808,0.006129965782165526
4780,2453.898635149002,0.046025192031106596,0.01128716945648194,0.004494510889053343,0.006170775890350346
4790,2456.0458018779755,0.05915079821706468,0.01125327229499817,0.004495770931243896,0.006171653270721435
4800,2458.168603181839,0.023681638331731848,0.01123164892196655,0.004498075246810914,0.0060227799415588385
4810,2460.3323366642,0.08969721345556536,0.011258604526519781,0.004503855705261229,0.0061345374584197985
4820,2462.531989097595,0.12874941768661757,0.011256341934204092,0.004523172378540037,0.006334838867187498
4830,2464.723110437393,0.08304052958408761,0.011244550943374633,0.004539690017700196,0.006291792392730712
4840,2466.8868441581726,0.06639985513234023,0.020239400863647464,0.004545084238052369,0.006258705854415891
4850,2469.170510530472,0.025357439844083274,0.011261502504348755,0.004503241777420045,0.006238631010055542
4860,2471.340390920639,0.040722060136863546,0.011240404844284064,0.0045200967788696315,0.006214270591735841
4870,2473.5041286945343,0.050398419823704896,0.014105280637741089,0.004489647150039673,0.00620737910270691
4880,2476.1298484802246,0.030674722682078936,0.011259424686431886,0.004504818916320804,0.006173769235610963
4890,2479.24898147583,0.05660417083967104,0.012285319566726686,0.004503036737442017,0.006128096580505371
4900,2481.425940513611,0.07108154129666673,0.011257014274597167,0.004499464035034183,0.006216722726821897
4910,2483.62029004097,0.05659834730271882,0.01124531388282776,0.004510520696640012,0.006050260066986083
4920,2485.85041308403,0.08669382079538082,0.011227748394012452,0.004526717662811279,0.006011791229248045
4930,2487.9992332458496,0.0425923554481642,0.011276634931564337,0.004535083770751954,0.0060731256008148184
4940,2490.1978390216827,0.06198242579581006,0.011267228126525877,0.004530427455902098,0.006036189794540408
4950,2492.3277492523193,0.08736470613115443,0.011248651742935186,0.004508754014968871,0.006056928634643554
4960,2494.455495595932,0.03781755920321712,0.011258133649826047,0.004521070718765259,0.006027281284332277
4970,2496.571059703827,0.021737725977550325,0.01125853538513184,0.00450972318649292,0.006001436710357666
4980,2498.982720851898,0.12259370624097414,0.017370387315750118,0.004501806497573853,0.005985243320465091
4990,2501.1183609962463,0.054149613126270424,0.01125240683555603,0.004482079744338989,0.006105792522430422
5000,2503.6005897521973,0.04788217185218855,0.011251441240310668,0.004500054121017456,0.006065711975097652
5010,2506.280983686447,0.04119622368708633,0.011287903785705567,0.0045342326164245625,0.006290745735168454
5020,2508.517858505249,0.05970203885806313,0.024406580924987778,0.0044938790798187255,0.006056420803070069
5030,2510.6878592967987,0.054850770697704096,0.020146985054016117,0.004551639556884768,0.006126271486282353
5040,2512.8422362804413,0.05251039968086957,0.011229225397109983,0.00448935866355896,0.005961439609527586
5050,2514.9657118320465,0.09839281645818687,0.011271523237228393,0.0045014309883117665,0.006022347211837769
5060,2517.1754682064056,0.0484075389254549,0.011243947744369502,0.004534164667129515,0.006070883274078371
5070,2519.4277675151825,0.03776061354897138,0.011276792287826543,0.004550721645355223,0.006292113065719607
5080,2521.5913236141205,0.06271086086881042,0.016172080039978026,0.004543228149414063,0.006227787733078
5090,2523.710736513138,0.031102112328937892,0.011226990222930906,0.004470227956771852,0.005987284183502199
5100,2525.8332409858704,0.042015291655218334,0.011256483793258668,0.004537299871444702,0.006057655811309812
5110,2527.9770925045013,0.03963058586914485,0.015385112762451175,0.004529629945755005,0.006068944931030272
5120,2530.2380471229553,0.028478188026458157,0.01359845280647278,0.004521366357803345,0.006139303445816042
5130,2532.4580171108246,0.05733704192799109,0.01125809669494629,0.00452458143234253,0.006054693460464475
5140,2534.8018107414246,0.06244778988930193,0.011274440288543698,0.004522733688354495,0.006001164913177487
5150,2536.9103648662567,0.024090752375678905,0.021949590444564817,0.004525746107101443,0.005935829877853394
5160,2539.087764263153,0.0631961946557567,0.011259154081344605,0.004528933763504028,0.006036258935928344
5170,2541.285135746002,0.04316626982194975,0.011264095306396481,0.004503871202468869,0.006076385974884034
5180,2543.4752190113068,0.0519518031467328,0.011244232654571536,0.004481428861618043,0.006166901588439943
5190,2546.051110267639,0.03793715239158928,0.014651566743850703,0.004532376527786255,0.006135491132736202
5200,2660.955682516098,0.06121404410191644,0.015528959035873402,0.004511584043502808,0.00597070336341858
5210,2663.1369371414185,0.036282315719915914,0.011250759363174438,0.004530735015869139,0.006020284891128545
5220,2665.296536207199,0.034882374736491785,0.011256754398345946,0.004527198076248167,0.00597626805305481
5230,2667.3954133987427,0.05742849304434117,0.02152066469192506,0.004495069980621339,0.005988843441009523
5240,2669.5310564041138,0.10977443680853298,0.011270575523376465,0.004550558328628539,0.005970233678817749
5250,2671.6717398166656,0.02124556418453949,0.011258630752563477,0.004513431787490847,0.0060542285442352324
5260,2673.8701844215393,0.03545044844312315,0.011241543292999267,0.0045195996761322,0.006236557960510253
5270,2676.018085718155,0.032864669149598284,0.01281972527503967,0.004526798725128174,0.006100202798843382
5280,2678.1207706928253,0.0280233178839012,0.011264061927795409,0.004507176876068116,0.005996468067169189
5290,2680.308052778244,0.05058601108316907,0.011259208917617797,0.004494261741638179,0.005957996845245358
5300,2682.431171655655,0.05639143262712878,0.011245311498641972,0.004516327381134033,0.006054786443710324
5310,2684.5632343292236,0.046484456798834346,0.011241464614868163,0.004510406255722042,0.0060789680480957
5320,2686.6789684295654,0.046971614674805554,0.01122488617897033,0.00449074149131775,0.005995686054229737
5330,2688.8820843696594,0.03813967036097665,0.011233907938003542,0.0045139837265014675,0.006110183000564576
5340,2691.0079169273376,0.05141197455691895,0.0161731469631195,0.004525067806243895,0.006084214448928835
5350,2693.1375432014465,0.035161818547653184,0.01124093770980835,0.004512869119644164,0.0060573637485504175
5360,2695.2606344223022,0.07534340278370019,0.015894503593444832,0.004492280483245851,0.006026275157928468
5370,2697.4296674728394,0.0388483890509242,0.011277096271514896,0.004525649547576906,0.006290092468261721
5380,2699.635499715805,0.07856659172205764,0.011243580579757686,0.004532606601715089,0.006016007661819459
5390,2701.7868077754974,0.02628050538236266,0.011311788558959967,0.0045557808876037584,0.006012212038040161
5400,2703.9587185382843,0.04462890633723191,0.011251724958419796,0.004504878520965573,0.005983312129974366
5410,2706.113878965378,0.06750518020026129,0.024425901174545284,0.004521989822387697,0.005904494524002074
5420,2708.2076773643494,0.0318230566752909,0.021959458589553837,0.004515175819396975,0.00594488024711609
5430,2710.344567298889,0.05898071346624647,0.01413017272949218,0.004508224725723269,0.006054152250289916
5440,2712.795744895935,0.05013127294873811,0.011240463256835934,0.004494757652282715,0.005854817628860481
5450,2715.013172864914,0.04376547579779526,0.011263154745101929,0.0045016086101531995,0.006042100191116331
5460,2717.135293006897,0.03431376801025863,0.011225507259368897,0.0044875597953796375,0.006011499166488645
5470,2719.273838996887,0.02859950116736627,0.011267716884613045,0.004541523456573486,0.005985065698623655
5480,2721.378637313843,0.03690150074601206,0.011275609731674194,0.004496846199035646,0.005924870967864992
5490,2723.464512348175,0.029818382200056705,0.011235119104385375,0.004497789144515992,0.005893657207489016
5500,2725.5639016628265,0.05669159710370195,0.011234148740768429,0.004522334337234501,0.005852551460266114
5510,2727.6598172187805,0.1118925849167681,0.011259243488311773,0.004502363204956056,0.005950897932052611
5520,2729.8112523555756,0.04525511201647987,0.011264196634292603,0.004514229297637939,0.006170479059219363
5530,2731.944874048233,0.04001182701007337,0.011259829998016354,0.004527895450592037,0.0060428476333618175
5540,2734.050803422928,0.05421742926298521,0.020144071578979496,0.004489619731903081,0.006037346124649049
5550,2736.5532257556915,0.058340675786860176,0.011263276338577275,0.004541685581207273,0.006039409637451172
5560,2738.6871752738953,0.05317252726650849,0.011246687173843384,0.004531549215316774,0.0060836052894592315
5570,2740.8050649166107,0.08341619534829761,0.018639776706695563,0.004547811746597292,0.006000707149505612
5580,2742.917150735855,0.05641406236165949,0.011258944272994995,0.004540786743164062,0.005960355997085569
5590,2745.038771867752,0.04902838342865789,0.011253455877304077,0.004525655508041381,0.005911589860916138
5600,2747.165986776352,0.06818156897738277,0.011195414066314701,0.004500527381896975,0.005920950174331666
5610,2749.24867105484,0.04409676093877692,0.011226660013198853,0.004462267160415645,0.005856263637542723
5620,2751.3643641471863,0.043341361330028125,0.011276493072509757,0.0045255911350250266,0.0060456860065460204
5630,2753.484674692154,0.043853195449737085,0.011293499469757074,0.0044909179210662845,0.006082888841629026
5640,2755.6068925857544,0.025955387424290394,0.011259216070175168,0.004475692510604858,0.005791487693786625
5650,2757.6867475509644,0.04006909893639658,0.011273267269134525,0.0045444703102111815,0.005842932462692258
5660,2759.7890553474426,0.06375912069257765,0.012295953035354613,0.004505228996276852,0.005927637815475465
5670,2761.9050800800323,0.02845749541240252,0.013173441886901852,0.004513411521911618,0.005989092588424684
5680,2763.9911177158356,0.026757889313684245,0.01127073168754577,0.004505317211151119,0.00589327812194824
5690,2766.0786945819855,0.06733829196034187,0.01126312494277954,0.004545643329620362,0.00580997943878174
5700,2768.1717081069946,0.029697306002186223,0.01126494526863099,0.004495673179626467,0.005726374387741093
5710,2770.3785259723663,0.03267645847865379,0.011204634904861451,0.004466060400009153,0.005705217123031616
5720,2772.5441715717316,0.037265741385287016,0.01125286817550659,0.004507631063461305,0.005778419971466067
5730,2774.5924685001373,0.019830692980503502,0.011241123676300046,0.004505069255828856,0.005730162858963016
5740,2776.6628007888794,0.044254898759652404,0.011265391111373896,0.004495354890823363,0.0058366870880126945
5750,2778.795246362686,0.05815797154990173,0.01123867392539978,0.004498513936996462,0.005678399801254272
5760,2781.0139949321747,0.04503782371367816,0.01128070116043091,0.00453882098197937,0.005731970071792604
5770,2783.1571288108826,0.05747566703437883,0.011244770288467406,0.0045179808139801025,0.005842131376266482
